GISJOIN,race_white,race_black,race_hispanic,sex_female,age_0_17,age_over65,ind_divorce,marriage_never_married,lang_second_eng,empl_civilian_unemployed,ind_agriculture,income_median,public_asist,gini_index,transp_car,transp_public,pov_under_1,insured_under65,house_vacant,housevalue_median,POP16dens,MEDIAN_INCOME08_16,POP08_16,edu_high,housevalue_IQR
G1301950,0.834073760665679,0.0870178407728651,0.0463648543826246,0.505041957548833,0.231224878358367,0.158839292010437,0.222015076598849,0.254507447086491,0.0510243525318902,0.044578634224314,0.0370402498265094,45063,0.152493235407808,0.4286,0.937785588752197,0.001933216168717,0.160962928670631,0.811027273110484,0.120217650059514,122800.0,38.3441782743362,0.0883731040479181,0.0133628698013434,0.154714064914992,124300.0
G1301970,0.59322229932917,0.360976173953273,0.0163081193615545,0.508905852417303,0.222414989590562,0.174068933610918,0.154679255762288,0.329788762753269,0.0559417411453161,0.0742023964198066,0.0552086756490306,35484,0.255544521681562,0.4421,0.934664861205146,0.017603249830738,0.25228712174525,0.803830446415998,0.265321011673152,103300.0,9.08413701223721,0.0474981549815498,0.0035983749274521,0.110761589403974,122700.0
G1301990,0.565038924274593,0.398820476527483,0.0089171974522293,0.517622080679406,0.223401745694739,0.184005661712668,0.230518018018018,0.284019216299126,0.0214232022049612,0.0579752623248725,0.0250668023921619,34989,0.255575043848659,0.4893,0.936267467676636,0.0065299725741151,0.237142582997505,0.795254119285217,0.192023484158316,88400.0,16.1918112750622,-0.0709240573552841,-0.035099699535646,0.101462087725264,100100.0
G1302010,0.687531720521062,0.303840297749958,0.0010150566739976,0.519709017086787,0.230925393334461,0.19861275587887,0.237254901960784,0.25554625366262,0.0044424700133274,0.0419758320966716,0.0950946643717728,36463,0.243003109729009,0.5028,0.934347826086957,0.0104347826086957,0.251439539347409,0.796797230036789,0.181156784285195,89400.0,8.04564689804991,0.124290823877652,-0.0300295372497538,0.114026483570378,111400.0
G1302050,0.463561331108965,0.474536833786987,0.0438142066906664,0.479892879093863,0.238519624198788,0.148432698217578,0.220533684336484,0.363442038914771,0.0343240890436513,0.0858622417729272,0.0703842670461897,31111,0.291879119512498,0.4596,0.934439389884934,0.0034787262510034,0.298606340170772,0.747875354107649,0.101363433169423,78300.0,17.116059023277,-0.0525915098361654,-0.0311356869417269,0.119940029985007,90300.0
G1302070,0.720529507469309,0.236651382931519,0.0232214169501553,0.498927673421092,0.211248336044964,0.16695015530247,0.213146406984553,0.290686274509804,0.061007404317447,0.0499977397043533,0.0234648925649555,50625,0.132026280112629,0.5217,0.955657206870799,0.0049477221807318,0.132478301301922,0.846748437861606,0.123491773308958,157900.0,26.2177222650933,0.0697757961245061,0.0253260539884744,0.221847321805146,176300.0
G1302090,0.647973348139922,0.260521932259856,0.0637423653525819,0.488062187673515,0.21776790671849,0.155358134369795,0.261273572014212,0.305514157973174,0.0682756430612893,0.0299145299145299,0.0344535441965546,38111,0.178786916481423,0.4826,0.937445949841453,0.0002882675122513,0.228200145737187,0.811910049972238,0.193184729695106,75600.0,14.2089832963579,0.135303404927165,-0.0054119726087916,0.155525920986831,125200.0
G1302110,0.717382823385164,0.235969458841888,0.0309870144345985,0.520035668505824,0.230953575210388,0.180070222370841,0.166365280289331,0.25674840304966,0.046028880866426,0.0409893497757848,0.0500382946132244,54506,0.158393501805054,0.4468,0.923087002096436,0.0014412997903563,0.132701956141834,0.837452927079767,0.115957446808511,190100.0,19.5358772907811,0.213725839494077,0.0013393604553825,0.207705465504602,197100.0
G1302130,0.837720412622593,0.009832816708166,0.139641241933025,0.504039839422735,0.254916408354083,0.129706794044413,0.247528667457493,0.224914829337276,0.103743165568485,0.052840201795191,0.0104028063384541,38136,0.187088181690733,0.4048,0.96321441797309,0.0015430193803234,0.188302829047288,0.776679957781166,0.0959442332065906,93700.0,43.8306553995964,0.0327123050259965,-0.0069887725495143,0.108648481091135,93900.0
G1302150,0.417522453482973,0.444831080912418,0.0739130217720154,0.509323375086744,0.246142094726489,0.120003195159334,0.320375354836812,0.368841150344914,0.117128892156462,0.0571744720044005,0.0016879641901522,42661,0.197456738689431,0.4943,0.888497530992092,0.0130759579635577,0.209136864776701,0.834301724871455,0.124784023069315,138600.0,349.932914514923,0.0293897642545183,0.0471826346992336,0.250019488922496,122200.0
G1302170,0.496116495510149,0.422556087044398,0.0490563132212394,0.524316416588868,0.27198005793977,0.117833322104696,0.298252977283458,0.333980486477797,0.079367341122827,0.0666986564299424,0.0038050898672695,51068,0.212368196067256,0.417,0.936154058531198,0.0063730903736425,0.170392837923781,0.848634744756628,0.0865309522569896,117900.0,143.684511124725,-0.0052205080255571,0.0385218947094866,0.198138884242857,99700.0
G1302190,0.851586781101195,0.0538336517350518,0.0464771463602407,0.509366713238858,0.269710016823016,0.134897778791594,0.150332082009818,0.226671030620409,0.0972493489583334,0.0277478548345158,0.0192931736385627,75946,0.0582682291666667,0.4566,0.930817232689308,0.0030001200048001,0.0713936851782687,0.898884586105319,0.0634860147854584,242000.0,72.6555928916806,-0.0209485503603151,0.0687816176022429,0.465578919815025,207700.0
G1302210,0.760767822017228,0.166180560265889,0.0400189920640304,0.498270365597233,0.222003662755206,0.17303126907685,0.229032258064516,0.247795707868907,0.0557399965053294,0.0317527519051651,0.0484637313905607,44403,0.152192905818627,0.3928,0.931305044035228,0.0014411529223378,0.17907582613465,0.830565881866997,0.117909987669544,113600.0,12.8774108569247,0.0465494484774206,-0.0001356391997287,0.166156202143951,113400.0
G1302230,0.737375692451445,0.174818127210839,0.0562904625241941,0.512961356203698,0.2801041180004,0.0936795034372289,0.203343085268483,0.269006760270411,0.0894096007357498,0.0458387660431246,0.0031549279975321,60971,0.118899574144791,0.398,0.927518199110425,0.0040474249510161,0.107406286770886,0.862053667157149,0.0633169781639762,140600.0,184.034234814074,-0.0351163158727647,0.05628639510455,0.246333568800278,99400.0
G1302250,0.457873415839744,0.449511279592671,0.0724718474746349,0.516594194819192,0.220500241572825,0.130709480804252,0.242960579243765,0.362432654552096,0.0891029500301023,0.0599131559497413,0.0312190733243365,41128,0.242825607064018,0.448,0.922214116359657,0.0175086631406164,0.210173597093258,0.795215393205343,0.117037299548153,124500.0,68.6636027019371,-0.0086772078673351,-0.0226653590497984,0.201506816551064,111400.0
G1302270,0.937483328887703,0.0119698586289677,0.0304414510536143,0.503067484662577,0.208155508135503,0.2027540677514,0.195107968660424,0.188239079720055,0.0481673551902962,0.0403969979083788,0.0188322433220392,56769,0.137734024786851,0.4375,0.886432561851556,0.0049481245011971,0.102741566993684,0.841680333038981,0.16992558003794,181100.0,49.7609179688148,0.116862421058844,0.0185770079809814,0.247569908324504,194200.0
G1302290,0.840199684708355,0.0826064109301104,0.0509721492380452,0.497425118234367,0.254230162900683,0.155438780872307,0.220145631067961,0.259862949903533,0.0477904131279689,0.0452638700947226,0.0653851360498172,42730,0.20800345472866,0.4994,0.946187723644371,0.0027525461051472,0.199353847783486,0.777888944472236,0.128465688119433,98100.0,21.4070133560415,0.0865585109088135,0.0214159197037198,0.129014655441222,124700.0
G1302310,0.866894580507762,0.104690915204842,0.0143473631115844,0.509443479235555,0.250014011096789,0.145098918343328,0.157547396208303,0.250679868907329,0.0373382011284434,0.0589198036006547,0.0210908113917249,50819,0.16412213740458,0.4298,0.969362745098039,0.0010893246187363,0.12126758952065,0.806069479568748,0.115903755868545,154200.0,31.3995252148236,-0.103056938119948,0.0043906557838446,0.153068048821267,142500.0
G1302330,0.720403266849235,0.122652255046894,0.128129316821365,0.512711145578363,0.261711460630589,0.148801589802002,0.251504779889059,0.261072842315245,0.101022329835889,0.050358349382755,0.0136739834472832,39356,0.229956954533226,0.4856,0.952058140955173,0.002565042139978,0.201449239883473,0.808727418019921,0.121380451483276,98000.0,51.0402750977191,0.0127377061835774,-0.0021039903264812,0.129842738205365,96700.0
G1302350,0.594153577661431,0.337958115183246,0.0469458987783595,0.58499127399651,0.183856893542757,0.182460732984293,0.28938073934542,0.357638888888889,0.0611125620266388,0.0243599046335648,0.0455153949129853,38880,0.247845390441368,0.4536,0.914774245257815,0.0,0.237549447205599,0.794475418144957,0.184798807749627,114100.0,17.6139140699208,0.121786548948325,-0.0288958562833658,0.118124328839041,132000.0
G1302370,0.65407592078649,0.261724446116939,0.0650077614186933,0.504868526271226,0.195634789971306,0.213086222305847,0.188066825775656,0.247554256156528,0.0961307378034126,0.0462259299468602,0.0408207343412527,45762,0.147801009372747,0.4515,0.91669425135165,0.0025377910184265,0.177560743211053,0.795172745876971,0.347294117647059,156000.0,22.7570024427997,0.14077028542939,0.0035404078549848,0.182926038763207,222100.0
G1302390,0.482100238663485,0.489260143198091,0.0100238663484487,0.501193317422434,0.193317422434368,0.254892601431981,0.224321133412042,0.297848869277441,0.0196506550218341,0.0840857787810384,0.0,29773,0.287117903930131,0.4624,0.953560371517028,0.0,0.256801909307876,0.761050608584241,0.54987714987715,69700.0,5.03772886197825,-0.0909007633587786,-0.175845790715972,0.0856055802155992,91400.0
G1302410,0.870831289847965,0.0195561549779304,0.0801863658656204,0.505517410495341,0.177660617949975,0.25465914664051,0.249487442337263,0.216412594386665,0.0963946296575652,0.0324581650317369,0.0199581522613874,38277,0.141046915070146,0.509,0.908153241650295,0.0099869024230517,0.217684105506017,0.701636348533931,0.467592964420528,158800.0,16.7049676592154,0.160084861342628,0.0009204148002701,0.263356585966352,201900.0
G1302430,0.350359911406423,0.625415282392027,0.0055370985603543,0.483111849390919,0.248062015503876,0.182862679955703,0.301179443976411,0.359834888729361,0.0450514366796736,0.0499005604773097,0.0848982785602504,30358,0.269599148634267,0.6265,0.863099921321794,0.0153422501966955,0.286607016048857,0.757918164697826,0.213887339654211,71600.0,6.47337350218109,-0.0712799804209496,-0.0489731437598736,0.133541666666667,79300.0
G1302450,0.360082018488914,0.550809758810037,0.0463364743965286,0.51616042260374,0.237277701099207,0.125569710750777,0.348513330173104,0.420390549812176,0.082503104732993,0.0633967363847631,0.0048725007431533,38595,0.227611425417414,0.4842,0.916351309707242,0.0168012326656394,0.251941709743616,0.826368962219034,0.169778897926452,100600.0,236.669717795996,-0.0091651263093037,0.0053959078951966,0.210438683717596,81900.0
G1302470,0.359647820575775,0.499377633637474,0.100195274583471,0.526955886215442,0.258356267628955,0.125706585663876,0.264517694150468,0.343117833335743,0.114195056780227,0.063632732168484,0.0035365756375142,51072,0.126987307949232,0.4152,0.924328547183535,0.0176180598583012,0.171640067441162,0.801938402461797,0.100873900117121,143100.0,255.950919528135,-0.0663936823632641,0.0301265763222285,0.259610645638245,118300.0
G1302490,0.687364904696404,0.263902534879151,0.0477500491255649,0.506189821182944,0.269404598152879,0.153075260365494,0.231942575145805,0.238408918165695,0.041688654353562,0.0769820971867008,0.0732310737258783,41227,0.275461741424802,0.4888,0.961754207037226,0.0035696073431922,0.218707015130674,0.770069605568446,0.1319285387082,99300.0,11.7079747205293,0.0151433073968285,0.0253878702397743,0.148640483383686,126900.0
G1302510,0.548108261300836,0.416678475272779,0.0174295026215106,0.510415190590903,0.22715034717302,0.167209862547825,0.265317286652079,0.327491975362193,0.0280015343306483,0.0453260293338046,0.0511569052783803,35047,0.200997314921366,0.4868,0.924860853432282,0.0059369202226345,0.249981753156704,0.774831539336659,0.215703971119134,77800.0,8.30874578793566,0.011924698273373,-0.0315630574996571,0.143794252394835,99900.0
G1302530,0.617985280588776,0.342686292548298,0.0295538178472861,0.52391904323827,0.220446182152714,0.212971481140754,0.256602641056423,0.317607413647852,0.0283816425120773,0.040028388928318,0.0842677539925246,35410,0.22524154589372,0.5005,0.922996515679443,0.002787456445993,0.190803259604191,0.773396115361978,0.307836990595611,76800.0,13.0869841996036,0.224878065654295,-0.0134997163925127,0.149167628152299,107500.0
G1302550,0.59813142517889,0.329672218229541,0.0435740399337562,0.514670499640659,0.244461456738431,0.162297284629566,0.287890013995225,0.314260528893242,0.0518460329929301,0.0545414515031424,0.0076782601477546,40548,0.220214715894213,0.4553,0.957178091512162,0.0037846572546351,0.235723274447648,0.801495504022717,0.151490464728754,110300.0,123.817795979007,-0.0026319025950067,0.0004220134731709,0.153903640907074,96300.0
G1302570,0.830870856785491,0.126172607879925,0.0294715447154472,0.526500938086304,0.223616322701689,0.183044090056285,0.193874058863792,0.262335171421721,0.0312329959734465,0.0579717211116529,0.0146738052746381,37088,0.203068886712373,0.4801,0.92817679558011,0.0,0.200441412520064,0.805733703455538,0.266171538092956,95900.0,53.6273502840254,-0.0119088850406287,-0.0161135253624582,0.17622974790899,99900.0
G1302590,0.268347435676049,0.475047487480573,0.223795544810913,0.390778794681402,0.145398031428078,0.152305301329649,0.401119402985075,0.479968731678718,0.0174647887323943,0.0424424424424424,0.028158295281583,20882,0.329014084507042,0.4817,0.950720242608036,0.0,0.414118816803381,0.722084367245658,0.241452991452991,52200.0,4.82280702192707,-0.260080788037701,-0.0333834084460024,0.10418648905804,57000.0
G1302610,0.399066623752816,0.518892822658513,0.0527840360476344,0.52690698422916,0.242323785001609,0.148760862568394,0.228866176330117,0.409162335307627,0.0835185501795179,0.0694119097521884,0.058803271631511,33534,0.283125320567618,0.4894,0.930862437633642,0.0003563791874554,0.336207193847639,0.827073795297587,0.154341068459481,86900.0,24.3501595260692,0.0001789549033643,-0.0417887432536624,0.19949298980806,112400.0
G1302630,0.399497881688373,0.570845755531147,0.0221245881060725,0.522516868037031,0.184999215440138,0.196139965479366,0.246338715734134,0.290227230740809,0.028948332722609,0.0496836620766654,0.0184615384615385,36957,0.213997801392451,0.4923,0.911776289877905,0.001181567546278,0.206869262424818,0.82601880877743,0.188280785246877,75000.0,6.2331956546616,0.381570093457944,-0.0589190785587714,0.126473740621651,99500.0
G1302650,0.315126050420168,0.636029411764706,0.0425420168067227,0.490546218487395,0.154411764705882,0.223214285714286,0.308186195826645,0.434991012582385,0.0494652406417113,0.0507859733978235,0.0879120879120879,28152,0.279411764705882,0.4301,0.945054945054945,0.0031397174254317,0.313756613756614,0.755240027045301,0.308048103607771,57000.0,3.76324002316448,0.154243542435424,0.137395459976105,0.0876826722338205,93800.0
G1302670,0.585748218527316,0.290973871733967,0.108709422011085,0.416349960411718,0.21243072050673,0.121615201900238,0.291645204491604,0.328617642798513,0.105709583491581,0.0198140304756341,0.0820533018248654,35578,0.240916571717939,0.4651,0.883824346859366,0.0025013896609227,0.276847393761775,0.818905902692023,0.19912805434452,85600.0,19.9712685708684,-0.0257940854326397,0.0094712864164967,0.113664808283081,113300.0
G1302690,0.578764663634187,0.389394302130716,0.0223844864735456,0.517835767297103,0.21355039502035,0.180153220014364,0.232941923198984,0.339316734221193,0.0293942992874109,0.0912553097993262,0.040266106442577,27114,0.281472684085511,0.4913,0.949448202207191,0.001067995728017,0.283923303834808,0.759963904346518,0.250889679715303,60200.0,8.49488771271539,-0.0453489190902049,-0.0397701149425286,0.113207547169811,85200.0
G1302710,0.491557451996343,0.359646449253276,0.14495580615666,0.423834196891192,0.179518439500152,0.151965864065834,0.255178735105408,0.43706268484455,0.0405088062622309,0.0144052382684613,0.0649966147596479,27657,0.247358121330724,0.4354,0.931553730321697,0.0,0.286974489390447,0.7965953307393,0.290474868092197,57700.0,14.2655027013584,0.13028730230087,0.0057013241785188,0.091249186727391,75800.0
G1302730,0.356219886114761,0.610819097678493,0.0258431887866842,0.527704774419623,0.245838808585195,0.175646079719667,0.26733921815889,0.370667034939925,0.0169082125603865,0.0627440044617959,0.054311138386008,30438,0.285326086956522,0.4751,0.919540229885057,0.0022349936143039,0.347208006368702,0.779229711141678,0.205183585313175,86500.0,10.4407835389591,-0.07356566732613,-0.0248798718633209,0.120757180156658,96400.0
G1302750,0.576894857371545,0.359027947617671,0.0343731240411766,0.526202281165929,0.242435022344754,0.165017675700914,0.256999605656019,0.303966597077244,0.0553593143783658,0.0544691945814204,0.039583804569102,38241,0.220568649024263,0.4987,0.932900560637356,0.0004721156683387,0.21303132880478,0.798444605904039,0.150273089602913,126500.0,31.4472136805203,0.215118680690159,0.0058593313205859,0.195298135014447,129500.0
G1302770,0.566218574131872,0.292964046103561,0.111228527192745,0.527561377208719,0.248900248212135,0.136664127202576,0.191803605881179,0.381122353963623,0.106843817036883,0.0282056157697915,0.051879971077368,37613,0.19742578368279,0.5052,0.933521749815679,0.000614401572868,0.274770120880256,0.764288168594663,0.119646664636004,118300.0,58.4505595688354,0.0156617071260767,0.0064556022755379,0.175203838801545,128200.0
G1302790,0.60879970544919,0.250883652430044,0.113733431516937,0.532952871870398,0.274116347569956,0.149926362297496,0.22273845312927,0.265094249354129,0.0957979953739398,0.0612383870810837,0.0691417550626808,33081,0.26195065535852,0.5231,0.927030207924676,0.0055904276186739,0.26559934318555,0.741036548311485,0.140632764618188,93600.0,28.2662270623106,0.0416915955537362,-0.0040337367070039,0.170189546237794,113600.0
G1302810,0.951348396501458,0.0096574344023323,0.0235058309037901,0.525236880466472,0.13310860058309,0.331177113702624,0.143488609316559,0.224875012753801,0.0524831923660811,0.039633518632901,0.0160142348754448,39321,0.124484927347647,0.4387,0.892149292149292,0.0,0.150705197751258,0.803134451470993,0.417435249526216,189400.0,24.6491050775899,0.097034288424518,0.0462301019921838,0.251329622758194,209400.0
G1302830,0.670093875726419,0.309640888094174,0.0172850543883177,0.508866040828491,0.219192370734615,0.172999552972731,0.235052316890882,0.276126208280139,0.022815158546017,0.0340401785714286,0.0367965367965368,40204,0.228538283062645,0.4585,0.963917525773196,0.0,0.186721337328497,0.794724770642202,0.20259019426457,71300.0,12.798898428888,0.118020022246941,-0.0204349729966428,0.164928292046936,81600.0
G1302850,0.579305767954526,0.34487982225813,0.0362697290590645,0.520255648209597,0.254205499610468,0.135816718123323,0.263601291236911,0.341411704499762,0.0556480766887363,0.066041422430637,0.010878405856039,42545,0.189934603355132,0.4854,0.943529741469908,0.0035731801303159,0.213171346025632,0.840444164810312,0.129517007283785,120300.0,60.0102507627468,0.057123689310739,0.0322878503559407,0.187574510200868,104400.0
G1302870,0.549748497116918,0.38191632928475,0.0442890442890443,0.504355293828978,0.244509876088823,0.183535762483131,0.19790675547098,0.320708237105466,0.0703353956366004,0.0474984167194427,0.10284757118928,34667,0.248127645718007,0.4593,0.924771263978312,0.0030498136225008,0.276467572417329,0.731887474461732,0.199843668577384,73000.0,10.8528638725191,0.281305440567711,-0.0773149196287072,0.122771917060749,94200.0
G1302890,0.549683128064092,0.426402008848499,0.0049025469329188,0.502690422097334,0.193590816692574,0.195264857108693,0.243157224697645,0.329904272038863,0.0155871146518878,0.0305055200464846,0.0283772981614708,31625,0.199168687218566,0.5231,0.945558739255014,0.0143266475644699,0.303184404891633,0.815738390324026,0.310978520286396,58600.0,8.90421606059509,0.0357645825827793,-0.0691228851291184,0.116417403127124,81300.0
G1302910,0.944220033585985,0.0064902646030953,0.0288657922207598,0.510552353288249,0.165660600009077,0.312122725003404,0.188202970722074,0.191675392670157,0.041361433562493,0.0398848245707582,0.0647223332001598,41686,0.107179082610166,0.4278,0.910204631125471,0.0,0.131164303973972,0.819514832083249,0.377245929253229,185400.0,25.8552911052541,-0.0104213649851632,0.0322807346326837,0.223677287342882,130600.0
G1302930,0.678184435856634,0.282109570356899,0.023073425778586,0.522808213988028,0.233954686671213,0.175570205349701,0.264291385470425,0.313837776943297,0.0272871601508236,0.0666412795125666,0.0124198310088568,35699,0.201825759079182,0.4733,0.958152805664166,0.0026418683292824,0.229443279757745,0.806281500840022,0.168070001650982,83600.0,31.1117921637041,0.0227474573843289,-0.0246480174420753,0.133530494950059,75800.0
G1302950,0.915266425017977,0.0432326137681053,0.0194150536372041,0.502898316775017,0.226670384338817,0.165695669401112,0.26162771088401,0.244613753571364,0.0288886282788007,0.0387051759910398,0.0055599116116615,41539,0.166295297290958,0.456,0.949090777890027,0.0032472218213306,0.184420502186359,0.817064223466886,0.149624360082441,107500.0,58.8546223546167,0.0788229794307085,-0.0046740575201203,0.150188105000634,110400.0
G1302970,0.765245436662244,0.166075758268905,0.0385196029095567,0.512855116885493,0.257353950317947,0.141680772221968,0.171628982911723,0.261876786051032,0.0636648029818957,0.0482748386139349,0.0072373216703113,54459,0.134384984025559,0.4209,0.937834598481822,0.0004527899853509,0.132042151247226,0.852867796973924,0.0792989336928545,157400.0,102.300701067982,0.0460412584994814,0.0437502238244738,0.185828086409017,135000.0
G1302990,0.642230383224468,0.291048751086317,0.037565529421659,0.504247147542822,0.236746937287993,0.159232990384346,0.247771224797696,0.288297126839523,0.0503358128114393,0.0278998865570051,0.0282472970915182,34705,0.25052357911461,0.468,0.923817593591126,0.0166384224310584,0.280709159983115,0.785008384173535,0.156236670525867,77100.0,15.1683245615788,0.0001440922190201,-0.0118562841075931,0.128250367569838,89400.0
G1303010,0.375545058139535,0.599382267441861,0.0067223837209302,0.534338662790698,0.215479651162791,0.204760174418605,0.326208651399491,0.330512249443207,0.01497277676951,0.0670840787119857,0.0683556405353729,31875,0.250453720508167,0.4658,0.932938856015779,0.0029585798816568,0.263817243920413,0.787234042553192,0.251358695652174,62100.0,7.41261491303915,-0.0087078214896594,-0.0490670352453351,0.120893223819302,80100.0
G1303030,0.436025145067698,0.526934235976789,0.0219535783365571,0.495357833655706,0.22683752417795,0.158752417794971,0.235525797558094,0.348666271487848,0.0256062864110555,0.0553137468262604,0.0618367614306302,37417,0.239398455493836,0.4713,0.933110814419226,0.0078771695594125,0.263989431968296,0.829756435269683,0.184419889502762,79400.0,11.6673145373724,0.190070290385166,-0.0195334724065996,0.123002969037184,102600.0
G1303050,0.713890555222289,0.198826901286409,0.060621209091515,0.488968872892088,0.248150369926015,0.145070985802839,0.237872060516362,0.289223755856654,0.0503194888178914,0.0629454701588665,0.0236995380598514,39908,0.202376198083067,0.4576,0.939283545840923,0.0021250758955677,0.205822711471611,0.765290584552914,0.172231404958678,98600.0,17.8567390354766,0.093489697501096,-0.0050071293563682,0.133237181081215,115300.0
G1303070,0.493637724550898,0.495134730538922,0.0112275449101796,0.489520958083832,0.23690119760479,0.175149700598802,0.157313707451702,0.312849162011173,0.0204878048780488,0.0287058823529412,0.0899280575539568,37072,0.254634146341463,0.4755,0.967153284671533,0.0,0.224144415193682,0.84674852205548,0.249084249084249,50700.0,4.90654248511235,0.238789012898483,-0.0364226469527588,0.0942350332594235,88200.0
G1303090,0.563540090771558,0.413767019667171,0.0201714573877963,0.351361573373676,0.169188098840141,0.129601613716591,0.268068833652008,0.447298884321785,0.0271186440677966,0.01880088823094,0.108402822322001,27779,0.265859564164649,0.4413,0.937702790395847,0.0,0.274078478002378,0.750483558994197,0.203932151117965,48300.0,10.1994236785561,0.0064490417013876,0.0475435816164816,0.0493762080477948,70800.0
G1303110,0.926723525230988,0.0246979388770434,0.0296730632551528,0.515209665955935,0.212544420753376,0.199502487562189,0.179679367062253,0.201583904109589,0.0481118373275236,0.0245880198796756,0.0266809920315158,42264,0.143064633260712,0.4417,0.935850773430391,0.0036396724294813,0.192855854230561,0.82604231765021,0.3115,155200.0,44.8578465364291,0.0379174852652259,0.0368077815850558,0.207923801803628,140200.0
G1303130,0.601381532613624,0.0374229400017366,0.335040953952129,0.503738434970527,0.271415202647294,0.127087493849671,0.20972307134932,0.271607554696752,0.239587522261159,0.0616552231797241,0.0065824117956819,41764,0.148503475613259,0.4775,0.949944432096021,0.0011558124027561,0.196251657695608,0.76217417884733,0.122608936717155,120200.0,137.502371233718,-0.0016255498183209,0.014693789646801,0.135506892765646,97200.0
G1303150,0.585884736605133,0.356483565961279,0.0407474110760919,0.410175596578118,0.187415578568213,0.160625844214318,0.2801872074883,0.3732,0.0544848035581913,0.0290776305112253,0.0876494023904383,34071,0.237954040029652,0.4432,0.941869918699187,0.0032520325203252,0.208687995303786,0.822436584494462,0.225380419178869,67300.0,8.97651193197089,0.0813101018756546,-0.0282213957558522,0.0952980028306337,81100.0
G1303170,0.514006449012495,0.429866989117291,0.0418178153970173,0.524083031035873,0.217754937525191,0.21372430471584,0.277907884465261,0.313939245467908,0.0359748427672956,0.0428961071162906,0.0844686648501362,33462,0.224150943396226,0.4623,0.93634610085423,0.0074400661339211,0.267428804736144,0.795183842568617,0.227705459490966,87200.0,8.08209795756817,0.185586734693878,-0.0455856895556838,0.137855897733876,109800.0
G1303190,0.571520618556701,0.382731958762887,0.0253436426116838,0.521692439862543,0.232388316151203,0.177727663230241,0.232937275490467,0.333200584096641,0.0224446466484683,0.0362436001077877,0.0696090047393365,38827,0.166211707612981,0.4298,0.942371853199879,0.0015165301789505,0.207926167209555,0.871230002622607,0.255251863564491,69600.0,7.95526869962282,-0.0372914135528502,-0.0276704604782291,0.08640822045773,65900.0
G1303210,0.671431294072804,0.293834572136459,0.0206784829426339,0.512769201448447,0.230560320182962,0.169001334095674,0.244207752278467,0.268103143765454,0.0301028832719421,0.0466846684668467,0.0493542435424354,38684,0.24819001651213,0.4427,0.96048951048951,0.0,0.18440909309367,0.768655428341292,0.144703965236285,77800.0,14.099068324859,-0.0132891212855503,-0.0348569851926791,0.102133613151452,91100.0
G1500010,0.304016935150764,0.0054781082197439,0.124055142503098,0.501430194134655,0.220915943824866,0.175805452292441,0.229938725646962,0.32602498479627,0.210669652313372,0.0431596353178101,0.0444766536498886,53936,0.202696160014525,0.4715,0.863343539497857,0.0137170851194121,0.187290040930554,0.921658203235611,0.225412525782861,306000.0,18.560860561535,0.0352796652462667,0.0446658288340282,0.275910208965808,266600.0
G1500030,0.188842136618173,0.0217862429445217,0.0938552116060908,0.496434140257488,0.216017442773498,0.158561457509075,0.168471636757798,0.336653650757828,0.352148939744402,0.0312830077303241,0.0070461885642905,77161,0.108380606561826,0.4256,0.783396627739249,0.0873849902613543,0.0945908033607534,0.947912281616556,0.0974803342449458,602700.0,631.429616957901,0.0673518508272008,0.0332741843459327,0.33350645958788,411200.0
G1500070,0.297372492796003,0.0062884154044884,0.106548185160475,0.500674265760075,0.223487160560421,0.173790225275739,0.189861782528767,0.315775667593516,0.238430673205528,0.0330467157166918,0.0353906160376276,68224,0.113018279090504,0.4234,0.884869677646851,0.0083453321971144,0.0962687424599299,0.920736145288185,0.26187968935106,493800.0,43.5227968464553,0.0536199654064739,0.0496774097417787,0.277903271348473,351900.0
G1500090,0.308009553355986,0.0046843452996503,0.10868173536219,0.500984882060373,0.224522332200719,0.152656719357857,0.227643477746912,0.313148002182744,0.251377474352077,0.0407801281705239,0.0222421112468403,68777,0.12695026250858,0.4421,0.859087696675883,0.025355535441955,0.0984563699716502,0.919090602699178,0.246038073657561,528500.0,53.9492407701057,0.0736676137250617,0.048529402273182,0.25698147628403,380700.0
G1600010,0.855433797246582,0.0117403087849168,0.0772784277990972,0.498954903498842,0.250635277760816,0.125597114124538,0.225335057929934,0.297125112335057,0.0996583498547363,0.0349381508057307,0.0142476883606976,58099,0.100699509968952,0.4589,0.883149988546028,0.0048789047078262,0.122271672289618,0.879553759499914,0.043764419723499,200200.0,155.012350443142,0.0468476909493865,0.0780760632062407,0.369699593354576,144500.0
G1600030,0.930659767141009,0.0020698576972833,0.0315653298835705,0.473738680465718,0.182664941785252,0.247089262613195,0.287855297157623,0.157334144856969,0.0477341389728097,0.0560833588722035,0.133421400264201,41335,0.118429003021148,0.4134,0.817878585723816,0.0080053368912608,0.146284224250326,0.756597222222222,0.371916508538899,160700.0,1.08965046324946,0.15602975724354,-0.0279175050301812,0.226825127334465,158800.0
G1600050,0.849263258366641,0.0060371055300363,0.0796754757501641,0.501557000536897,0.268436437391875,0.126206526278113,0.254235797619746,0.292939725605056,0.104391270049961,0.0441883106686348,0.0214616697829445,45216,0.169438601104391,0.4526,0.876310388818015,0.019967829607854,0.182681207476727,0.873115751624948,0.0891017964071856,146600.0,28.1883167221308,-0.0140427387701701,0.0149060350673254,0.275319059372788,98200.0
